Id,Category,Title,Description,Price,Link,Rating,Image_1,Image_2,Image_3,Image_4
904,Gaming Chairs,"KERDOM Ergonomic Racing-Style Gaming Chair with High Back, Adjustable Height and Reclining Backrest, Complete with Headrest and Lumbar Support for Optimal Comfort Black / White","ERGONOMIC DESIGN - High-density foam is used as padding in the gaming chair for a more comfortable sitting experience, and it also has a flexible headrest and lumbar pillows to give you excellent neck and back support.
MULTIPLE ADJUSTMENTS - The backrest of the gaming chair can be tilted between 90º-135º to ensure your comfort throughout extended work and gaming sessions. Also, the height adjustment function allows you to find the ideal height for both working and gaming.
LINKAGE ARMREST - This gaming chair features a linkage armrest padded by high-density foam and such a linkage armrest can be moved with the adjustable backrest to better support your elbow or arm.
SMOOTH CASTORS - The 360º rotation castors of our gaming chair can glide smoothly with low noise and it also can move on most floors without causing damage to your floor.
EASY-TO-INSTALL - Our gaming chair is packed with a clear installation manual and the tools you need to assemble.",99.99,https://www.newegg.com/p/358-05BT-00010,0,./productsNewgg/Item_904.1.png,./productsNewgg/Item_904.2.png,./productsNewgg/Item_904.3.png,./productsNewgg/Item_904.4.png
905,Gaming Chairs,COUGAR TERMINATOR Gaming Chair,"Unique central keel design and fine-tuned backrest provides perfect bind to the natural curve of spine.
The lumbar design can fully handle stress on the lumbar region to ease pain and fatigue during long gaming sessions.
High ventilation backrest design allows body heat to dissipate through the backrest, keeping you fresh, cooled and dry during a long gaming session.
Using industrial grade fiber reinforced plastic (PAFRP) backrest along with high density embraced foam design, not only strong, durable, but also supports your movements' flexibility and comfortability.
New premium Hyper-Dura leatherette, 12 times more durable compared to regular leather.
Exclusive wheelbase 29.6"" in diameter, along with extra-large 3"" casters, a guarantee on stability and durability.",199,https://www.newegg.com/black-cougar-terminator-computer-gaming/p/N82E16826567060,5,./productsNewgg/Item_905.1.png,./productsNewgg/Item_905.2.png,./productsNewgg/Item_905.3.png,./productsNewgg/Item_905.4.png
906,Gaming Chairs,"Cooler Master Caliber X1C Gaming Chair - Cooling Comfort & Performance - 360° Swivel, Reclining High Back, Armrests, Headrest, Lumbar Support - PU Leather (CMI-GCX1C-BK)","PREMIUM COMFORT WITH COOLING PERFORMANCE: The Caliber X1C significantly improves workstation comfort by minimizing heat exchange and humidity build-up between the chair and the player, effectively combating sweatiness during extended gaming sessions
COOL-IN TECHNOLOGY: The Caliber X1C gaming chair provides a noticeable 1-2° degrees of cooling sensation compared to standard chairs, thanks to our innovative Cool-In fabric Tech. Infused with ""Jade Powder"" particles, this technology enhances heat dissipation while the unique star-shaped yarn design promotes breathability, moisture absorption, and efficient evaporation, ensuring a dry and cool experience.
SUPERIOR DURABILITY: In addition, the Cool-In fabric Tech offers added advantages of scratch resistance and a dust-repellent, easy-to-clean surface, making it ideal for daily use and providing enhanced durability.
COMFORTABLE ERGONOMIC WORKSTATION",199.99,https://www.newegg.com/black-cooler-master-caliber-x1c-computer-gaming/p/N82E16826570061,0,./productsNewgg/Item_906.1.png,./productsNewgg/Item_906.2.png,./productsNewgg/Item_906.3.png,
907,Gaming Chairs,Massage Gaming Chair Reclining Swivel Racing Office Chair w/Lumbar Support White,"Sit or Lie Comfortably in a Perfect Angle: It takes less time to find most comfortable Angle you prefer, benefiting from the adjustable backrest, which can be adjusted within the range of 90degree to 180degree
Ergonomic Design with Massage Cushion: When connected with power supply, the lumbar cushion is capable of providing comfortable massaging experience to alleviate your waist muscle fatigue. More, it comes with an extra power bank pocket that makes it convenient to store your power bank.
Adjustable Seat with All-Directional Swivel: The gaming chair features ultra wide seat, capable of catering to different people. Plus, the seat can be adjusted to everyone's desired height based on individual requirements. Besides, turning body in all directions to chat with gaming partners can be easily achieved thank to the 360degree swivel seat.",99.99,https://www.newegg.com/p/358-0005-00036,5,./productsNewgg/Item_907.1.png,./productsNewgg/Item_907.2.png,./productsNewgg/Item_907.3.png,./productsNewgg/Item_907.4.png
908,Gaming Chairs,"Yeyian gaming chair cadira 1150, synthetic leather, 3d armrest, lumbar cushions, head rest, butterfly system, gas lift class 4, up to 150kg black/blue (ysgc1150a)","Chair
Black / Blue
PU Leather
350 lb.
90°-170°",199.99,https://www.newegg.com/black-blue-yeyian-cadira-chair/p/358-005R-00007,0,./productsNewgg/Item_908.1.png,./productsNewgg/Item_908.2.png,./productsNewgg/Item_908.3.png,./productsNewgg/Item_908.4.png
909,Gaming Chairs,"Coolhut Ergonomic Office Chair, High Back Mesh Desk Chair with Lumbar Support and Adjustable Headrest, Computer Gaming Chair, Executive Swivel Chair for Home Office","KERDOM Ergonomic Desk Chair will become your best companion at work or in life. This office chair features an ergonomic S-shape structured backrest an adjustable support, can effectively improve back fatigue and pain. And we use a high-density foam cushion that is 2 cm tickert, comfortable and breathable. The adjustable arm rest allow you to relax your muscles. Regarding the material, we use a safe and reliable nylon material base with PU material casters for stability.",799.99,https://www.newegg.com/p/3EB-008Z-00094,0,./productsNewgg/Item_909.1.png,./productsNewgg/Item_909.2.png,./productsNewgg/Item_909.3.png,./productsNewgg/Item_909.4.png
910,Gaming Chairs,Arozzi Torretta Premium Supersoft Fabric Upholstery Fabric with Unique Velvety Texture Breathable Fluid-Repellant Ergonomic Design with 2 Supportive Pillows for Office and Gaming Chair - Pure Black,"Robust Construction: Crafted with a robust frame supporting up to 120kg / 265 lbs, this computer gaming chair ensures strength and durability.
Adjustable Backrest & Lumbar Pillow: Improve posture with an adjustable lumbar pillow and movable neck pillow for personalized ergonomic comfort.
Adjustable Height with 3D Armrest: Enjoy adjustable height and versatile 3D armrests for optimal comfort and support. Its intuitive design offers a personalized seating solution.
Rocking Function: Experience comfort with the Torretta ergonomic chair's rocking function, allowing locked upright positioning and free-tilting up to 12°, customizable with the adjustment wheel.
Stylish Options: Meticulously crafted, our chair complements vibrant gaming setups or refined minimalist office décor, offering a range of options to match your style and preferences.",349,https://www.newegg.com/p/358-000A-00058,0,./productsNewgg/Item_910.1.png,./productsNewgg/Item_910.2.png,./productsNewgg/Item_910.3.png,./productsNewgg/Item_910.4.png
911,Gaming Chairs,Arozzi Torretta Premium SuperSoft Upholstery Fabric with Unique Velvety Texture Breathable Fluid-Repellant Ergonomic Design with 2 Supportive Pillows for Office and Gaming Chair - Pink,"Robust Construction: Crafted with a robust frame supporting up to 120kg / 265 lbs, this computer gaming chair ensures strength and durability.
Adjustable Backrest & Lumbar Pillow: Improve posture with an adjustable lumbar pillow and movable neck pillow for personalized ergonomic comfort.
Adjustable Height with 3D Armrest: Enjoy adjustable height and versatile 3D armrests for optimal comfort and support. Its intuitive design offers a personalized seating solution.
Rocking Function: Experience comfort with the Torretta ergonomic chair's rocking function, allowing locked upright positioning and free-tilting up to 12°, customizable with the adjustment wheel.
Stylish Options: Meticulously crafted, our chair complements vibrant gaming setups or refined minimalist office décor, offering a range of options to match your style and preferences.",329.99,https://www.newegg.com/p/358-000A-00051,0,./productsNewgg/Item_911.1.png,./productsNewgg/Item_911.2.png,./productsNewgg/Item_911.3.png,./productsNewgg/Item_911.4.png
912,Gaming Chairs,"MPM Ergonomic Gaming Chair with Height Adjustable, Headrest and Lumbar Support Swivel Chair, 250lbs Weight Capacity, For Working, Studying and Gaming","Perfect for Gaming: MPM is dedicated to make the best gaming chair for pro gamers. Improve your gaming experience today! 4 height adjustability with maximum Weight Capacity: 250 pounds.|Ergonomic Design: Heavy duty racing gaming chair with integrated metal frame, international standards explosion-proof gas spring. Suitable for playing your computer games, watching TV, lying down rest and office working. Thick padded back and seat take this chair to the next level of comfort.|High-Quality Material: Smooth PU leather upholstery. Thick padded seat cushion made of high density foam. Heavy-duty chair base and nylon smooth-rolling casters for great stability and mobility.|Game and Office: This gaming chair is an ideal seat of choice for working, studying and gaming. It will perfectly blend in your game room or home office with its modern and stylish look. And it will keep you comfortable during long sessions of game or work.",99.99,https://www.newegg.com/p/358-007A-00001,0,./productsNewgg/Item_912.1.png,./productsNewgg/Item_912.2.png,./productsNewgg/Item_912.3.png,./productsNewgg/Item_912.4.png
913,Gaming Chairs,"Call of Duty® Official Co-branded, Typhon, Ergonomic Gaming Chair","PERFECT FOR CALL OF DUTY® ENTHUSIASTS: Officially Licensed Call of Duty® Gaming Chair
ESSENTIAL ESPORTS STYLE: A dynamic racing style seat that follows esports
ERGONOMIC BRILLIANCE: The flexible, self-adaptive dual backrests design provides unparalleled support for your neck, back, and lumbar regions.
SMART LUMBAR SUPPORT: Experience maximum comfort as our chair provides full lumbar and back support, responding dynamically to your body weight and curves.
ADAPTABLE ARMRESTS: Enjoy ease and flexibility with 4D adjustable armrests, catering to your preferred gaming position.
PREMIUM MATERIALS: Crafted from premium high-elastic mesh material, the back and seat pad offer a cool and breathable gaming experience.
ROTATING HEADREST: Promote neck health with a rotating adjustable headrest, allowing you to find the perfect position for extended gaming sessions.
CURVED CUSHION COMFORT: The curved cushion design ensures long-lasting comfort, supporting you through marathon gaming sessions.",299.99,https://www.newegg.com/p/358-005U-00022,0,./productsNewgg/Item_913.1.png,./productsNewgg/Item_913.2.png,./productsNewgg/Item_913.3.png,./productsNewgg/Item_913.4.png
914,Gaming Chairs,"Gaming Chair, Office Chair High Back Computer Chair Leather Video Game Desk Chair Racing Executive Ergonomic Adjustable Swivel Task Chair with Headrest and Lumbar Support - Blue","The video game chair is made of racing-grade carbon fiber and PU leather material leather, soft PU leather is more durable than ordinary leather provide you with a better sense of touch. Cleaning and maintenance are a breeze just wipe it clean with a damp cloth. The cushion is filled with double-thickness high-density memory latex, which is very flexible and breathable. Let you work or play for a long time without feeling fatigue.
The backrest can be adjusted at any angle from 90° to 135°, making it as comfortable as lying in bed when you are tired. Upgraded silent smooth 360 ° swivel wheels and chair Height adjustable 47.28in-49.21in. The linkage armrests can be adjusted with the angle of the backrest, and can effectively support the arms when lying down. Big and tall gaming chair.",199.99,https://www.newegg.com/p/358-05BK-00002,0,./productsNewgg/Item_914.1.png,./productsNewgg/Item_914.2.png,./productsNewgg/Item_914.3.png,./productsNewgg/Item_914.4.png
915,Gaming Chairs,Massage Gaming Chair Reclining Racing Chair w/Lumbar Support &Footrest Pink,"The gaming chair is a perfect accompany for your gaming, reading and working.",169.99,https://www.newegg.com/p/2T4-00Y9-00234,0,./productsNewgg/Item_915.1.png,./productsNewgg/Item_915.2.png,./productsNewgg/Item_915.3.png,./productsNewgg/Item_915.4.png
916,Gaming Chairs,Goplus Massage Gaming Chair Reclining Racing Chair with Lumbar Support &Footrest Orange,Our massage gaming chair is specially designed for users who need to sit for a long time.,137.99,https://www.newegg.com/p/358-0005-00072,0,./productsNewgg/Item_916.1.png,./productsNewgg/Item_916.2.png,./productsNewgg/Item_916.3.png,./productsNewgg/Item_916.4.png
917,Gaming Chairs,Massage Gaming Chair Reclining Racing Chair w/Lumbar Support and Headrest Blue,"The blue gaming chair is a perfect accompany for your gaming, reading and working.",179.99,https://www.newegg.com/p/358-0005-00038,0,./productsNewgg/Item_917.1.png,./productsNewgg/Item_917.2.png,./productsNewgg/Item_917.3.png,./productsNewgg/Item_917.4.png
918,Gaming Chairs,Massage Gaming Chair Reclining Racing Chair w/Lumbar Support &Footrest Blue,"The gaming chair is a perfect accompany for your gaming, reading and working.",299,https://www.newegg.com/p/2T4-00Y9-00233,0,./productsNewgg/Item_918.1.png,./productsNewgg/Item_918.2.png,./productsNewgg/Item_918.3.png,./productsNewgg/Item_918.4.png
919,Gaming Chairs,Homall Gaming Chair Office Chair High Back Computer Chair Leather Desk Chair Racing Executive Ergonomic Adjustable Swivel Task Chair with Headrest and Lumbar Support,"Selected Material: High density shaping foam, more comfortable, elasticity resilience and service life. 1.8mm thick steel frame, more sturdy and stable. Pu Leather, skin friendly and wear resisting.
Upgraded Configuration: Class 3 gas lift, durable, reliable and supports up to 300lbs. Rubber casters, rolling quietly and tested by 1000 miles rolling.
Multi Function: 360 degree swivel and multi direction wheels, load capacity: 300-pound maximum weight capacity. Recline function. Between 90 to 180 degree. Rocking function: chair can rock back and forth when you adjust the knob beneath the seat.
Dimension: Size of back: 22.5 inch and 30.5 inch. Size of seat: 14.5 inch and 20.5 inch. Seat adjustable height: 17.3 to 21.5 inch.
Wide Usage: This gaming chair is suitable for you to play computer games, watch show, do the work and have a rest. It will make your space more modern and elegant.",199.99,https://www.newegg.com/p/358-003Y-00029,0,./productsNewgg/Item_919.1.png,./productsNewgg/Item_919.2.png,./productsNewgg/Item_919.3.png,./productsNewgg/Item_919.4.png
920,Gaming Chairs,Ergonomic Gaming Chair with Footrest Big and Tall Game Chair Reclining Gamer Chair with Adjustable Lumbar Support & 3D Armrests High Back Gaming Chairs for Adults,"Based on the mission of ""Built for the Ultimate Comfort"", our mecha recliner high back gamer is designed with ergonomic construstion to perfectly fit the four curvature of the human spine. The lumbar support of this gaming chair provides a proper support by adaptive rotating 10 degrees, gliding up & down by 60mm. It can be locked at 3 gears for opitmal comfort, suit different body types and help you maintain good posture, release your spinal pressure.
Our seat cushion is made of 8cm high elastic type cotion cushion and can be adjusted back and forth 60mm to easily find the best sitting position to releive leg pressure. The breathable poylester & mesh material of this chair is soft and skin-friendly,reisstant to scratch and non-collapse. This larger and thisken seat can reduce the pressure on the hip and thighs and make you more comfortable and focused at game.",129.99,https://www.newegg.com/p/358-05BK-00003,0,./productsNewgg/Item_920.1.png,./productsNewgg/Item_920.2.png,./productsNewgg/Item_920.3.png,./productsNewgg/Item_920.4.png
921,Gaming Chairs,Goplus Gaming Computer Desk&Massage Gaming Chair Set w/Monitor Shelf Power Strip Grey,"With a spacious area for playing the game, the desk allows for a wide environment
The gaming chair is ergonomic, providing the comfortable gaming experience
Made of premium steel, the gaming desk features great durability and stability
Special massage gives full relaxation, helping to give relief from exciting games.",349,https://www.newegg.com/p/358-03K3-00021,0,./productsNewgg/Item_921.1.png,./productsNewgg/Item_921.2.png,./productsNewgg/Item_921.3.png,./productsNewgg/Item_921.4.png
922,Gaming Chairs,Goplus Gaming Computer Desk&Massage Gaming Chair Set w/Monitor Shelf Power Strip Blue,"With a spacious area for playing the game, the desk allows for a wide environment
The gaming chair is ergonomic, providing the comfortable gaming experience
Made of premium steel, the gaming desk features great durability and stability
Special massage gives full relaxation, helping to give relief from exciting games.",309.99,https://www.newegg.com/p/358-03K3-00010,0,./productsNewgg/Item_922.1.png,./productsNewgg/Item_922.2.png,./productsNewgg/Item_922.3.png,./productsNewgg/Item_922.4.png
923,Gaming Chairs,N-GEN Gaming Chair Ergonomic Office Chair PC Desk Chair with Lumbar Support Flip-Up Arms Levelled Seat Style Headrest PU Leather Executive High Back Computer Chair for Adults Women Men,"Next Generation of Gaming Chairs. Determined to provide you fine quality at a great value. Each chair is crafted by N-GEN with meticulous attention to detail. No middleman, directly to your doorsteps.
Each body is unique. Instead of a fixed lumbar support cushion, N-GEN's LEVIS is upgraded with an adjustable lumbar cushion. Both the head and lumbar cushions are removable for versatile customization.
Feel the difference with N-GEN's signature seat design. Fullest fill for all-day comfort. Slightly contoured leveled seat for balanced support. Sit any way you like with the extra space.
Made with soft & high-quality multi-layered PU leather. Resistant to scratches, stains, peeling, and cracking for easy maintenance. Finished with detailed embroidery.
Smooth-rolling wheels. Durable & smooth gas lift cylinder. Powerfully supportive base. All tested over 10,000 times and certified for safety and quality.",249.99,https://www.newegg.com/p/358-003Y-00023,0,./productsNewgg/Item_923.1.png,./productsNewgg/Item_923.2.png,./productsNewgg/Item_923.3.png,./productsNewgg/Item_923.4.png
924,Gaming Chairs,X Rocker Eclipse Floor Rocker Gaming Chair,"HIGH TECH GAMING CHAIR: Take your gaming setup to the next level with headrest mounted speakers that provide high quality audio for an immersive experience
COMPATIBLE WITH MOST GAMING SYSTEMS: Conveniently connect to most gaming systems or wireless devices so you can enjoy video games, movies, music, and more
ROCKS AND RECLINES: Rocking design moves and reclines for comfortable playing positions throughout your longest gaming sessions
MODERN DESIGN: Sleek black and silver design brings a modern look to your office, living room, game room, bedroom, or dorm room
CONVENIENT FOLDABLE SIZE: Measures 31"" x 16.5"" x 27.5"" and folds down for convenient storage when not in use",151.99,https://www.newegg.com/p/358-003Y-00031,0,./productsNewgg/Item_924.1.png,./productsNewgg/Item_924.2.png,./productsNewgg/Item_924.3.png,./productsNewgg/Item_924.4.png
925,Gaming Chairs,"Ergonomic Office Chair, KERDOM Breathable Mesh Desk Chair, Lumbar Support Computer Chair with Headrest and Flip-up Arms, Swivel Task Chair, Adjustable Height Gaming Chair","Ergonomic Office Chair The office chairs are designed with human-oriented ergonomic construction, provides comfortable support to help you keep a relaxed posture in a long time working. Easier to disperse pressure and relieve muscle fatigue.
Comfortable and Safety The computer desk chair is made of the high-density and breathable mesh back with lumbar support and thick cushion to provide you the most comfortable posture. The thickened explosion-proof seat plate give you more comfort and double coverage. Max capacity: 250 lbs.
Convenient Storage The mesh office chair comes with adjustable padded armrests which can be flipped up or down. It saves your space and can be easily stored. Suitable for office, living room, study room, meeting room, etc.
Multi Function Pneumatic seat height adjustment; Tilt lock function(angle adjustable); 360 degree swivel; Solid rolling silencer casters for smooth movement.
Easy to Assemble We offer installation instruction and video to help you.",279.99,https://www.newegg.com/p/3EB-008Z-00032,4.1,./productsNewgg/Item_925.1.png,./productsNewgg/Item_925.2.png,./productsNewgg/Item_925.3.png,./productsNewgg/Item_925.4.png
926,Gaming Chairs,"Cooler Master Caliber X1C Gaming Chair Gray Ergonomic 360° Swivel, 180 Reclining , Ergonomic Lumbar Support, High Density Foam Cushions, Synthetic PU Leather For PC Game, Office (CMI-GCX1C-GY)","Play on Your Throne: Activate your god mode with our innovative COOL-IN Fabric Technology and ergonomic workstation design.
Cool-in Tech: Caliber X1C feels 1-2°C cooler than a regular gaming chair. COOL-IN Fabric Technology enhances the overall comfort of your workstation by reducing chair-to-player heat exchange and humidity accumulation.
The Cooling Effect: COOL-IN Fabric Technology provides efficient cooling by extracting hot air from the body, passing it through the COOL-IN fabric which then helps to mitigate hot temperatures by exhaling cool and dry air back onto the seat surface. This helps to reduce body heat, allowing for sweat evaporation and heat convection, for a cooler, dryer feel.
The Cooling EffecT: Gone through rigorous durability tests, able to withstand everyday use with ease. Utilizing harsh materials that roll and put pressure onto the chair. Able to withstand up to 30,000 consecutive durability test runs without any fabric ripping.",209.99,https://www.newegg.com/black-cooler-master-cmi-gchyb1-bk-computer-gaming/p/N82E16826570063,0,./productsNewgg/Item_926.1.png,./productsNewgg/Item_926.2.png,./productsNewgg/Item_926.3.png,./productsNewgg/Item_926.4.png
927,Gaming Chairs,"Dowinx Gaming Chair Fabric with Pocket Spring Cushion, Massage Game Chair Cloth with Headrest, Ergonomic Computer Chair with Footrest 290LBS, Light Grey","[Sitting Comfort Like Sofa] This seat cushion of gaming chair is composed of pocket springs and shaped foam, allowing for the same elasticity and comfort as a sofa. The springs better distribute the pressure on the seat cushion for better ride comfort and more ergonomic.
[Highly Breathable Fabric] The gaming chair surface material is made of highly breathable short-pile fabric, which has good heat dissipation. Even on a hot summer day, sitting in a chair will not feel stuffy. And the resilience of this fabric is better, the body will be supported when sitting on it, and it will be easier to improve work efficiency.
[Designed to Fit the Undersized Guy Physique] The best sitting position is that the feet are naturally stepped on the ground. In other words, seat height 25% of user&#39;s height is optimal. This allows your lower back to be straightened and naturally reduces the strain on your lower back. We designed this computer gaming chair specifically for the unde",249.99,https://www.newegg.com/p/3EB-00B2-002D0,0,./productsNewgg/Item_927.1.png,./productsNewgg/Item_927.2.png,./productsNewgg/Item_927.3.png,./productsNewgg/Item_927.4.png
928,Gaming Chairs,Corsair T3 Rush Gaming Chair (Fabric Grey/White),"Computer Gaming
Fabric",199.99,https://www.newegg.com/grey-white-corsair-cf-9010058-ww-computer-gaming/p/N82E16826816212,3.3,./productsNewgg/Item_928.1.png,./productsNewgg/Item_928.2.png,./productsNewgg/Item_928.3.png,./productsNewgg/Item_928.4.png
929,Gaming Chairs,"ProHT 95000 Ergonomic Gaming Chair with Adjustable Headrest Pillow, Padded Armrest and Lumber Support","Ergonomic Design: Lumber support and waterfall seat design
Adjustable: The headrest pillow can be moved up and down to your desired place. The padded armrest can be flipped up and down. The seat height can be adjusted in range 17.7""-20.8""
Tilt Mechanism: Center tilt with tension control and lock. Tilts from 90° to 125°.
Stability: The steel frame construction provides you with the ultimate stability.
Weight Capacity: 250 lb.
Easy to install",99.99,https://www.newegg.com/black-proht-95000-chair/p/N82E16826205105,0,./productsNewgg/Item_929.1.png,./productsNewgg/Item_929.2.png,./productsNewgg/Item_929.3.png,./productsNewgg/Item_929.4.png
930,Gaming Chairs,"Office Desk Leather Gaming, High Back Ergonomic Adjustable Racing Task Swivel Executive Computer Chair Headrest and Lumbar Support (Black","High back office and gaming chair, leather and bucket seat with padded armrests
5 star base with 360 degree swivel wheels,Running smoothly on floor;3 inches thick padded seat and 2 inches backrest for comfortable seating
Pneumatic seat-height adjustment: 15.2""-18.3"", Seating area dimension: 19.8""X19.8"" , Back rest size: 19.8""X26.5"", Maximum capacity:280lbs
With high quality leather and mesh design, our chairs are durable and breathable, providing comfort for your day.
Ergonomic design:The whole chair can rocked back and forth, Perfect for relax during your busy working days.",199.99,https://www.newegg.com/p/358-003Y-00006,0,./productsNewgg/Item_930.1.png,./productsNewgg/Item_930.2.png,./productsNewgg/Item_930.3.png,./productsNewgg/Item_930.4.png
931,Gaming Chairs,"COUGAR Armor EVO Royal, Gaming Chair with Integrated 4-way Lumbar Support, Magnetic Neck Pillow, 180º Reclining, 4D Armrest","Integrated 4-way Lumbar Support
Magnetic Neck Pillow Foam
Breathable Premium PVC Leather
180º Reclining
Piston Lift Height Adjustment
4D Adjustable Armrest
Full Steel Frame
BEST IN CLASS: Class 4 Gas Lift Cylinder
Vortex Aluminum Alloy 5-Star Base with Extra-Size Wheels",99.99,https://www.newegg.com/cougar-armor-evo-royal-computer-gaming/p/N82E16826567073,4,./productsNewgg/Item_931.1.png,./productsNewgg/Item_931.2.png,./productsNewgg/Item_931.3.png,./productsNewgg/Item_931.4.png
932,Gaming Chairs,"Raidmax Extra-Large Size Gaming Chair Office Chair PC Chair with Lumbar Support, Marble Gray Distressed Plain Breathable Leather Texture, High Back Adjustable Swivel Task Chair with Footrest Brown","High level mobility supported by a 360-degree swivel and ultra-smooth caster wheels; 90°-180° reclining for working, gaming, reading or napping; retractable footrest for relaxing; Up to 300 lbs capacity, adjustable seat height, highly flexible head pillow and lumbar support.
The trustworthy wingback provides multi-contact for releasing your lumbar pressure while your spine is also well protected by the neck pillow. Plus, the retractable footrest and the re-designed soft wing frame further upgrade your sitting experience.
Alloy frame covered in quality hand-sewing PU leather and 5 inches high density foam. Upgraded gas cylinder and mechanism largely prolong the life expectancy of the chair.
Extraordinary sitting experience guaranteed by our newly improved linkage armrest and the extra-large lumbar pillow helps a lot with easing back pain.
One-month replacement services and 1 year parts quality warranty as promise.",137.99,https://www.newegg.com/brown-raidmax-dk729gy-chair/p/358-001R-00061,0,./productsNewgg/Item_932.1.png,./productsNewgg/Item_932.2.png,./productsNewgg/Item_932.3.png,./productsNewgg/Item_932.4.png
933,Gaming Chairs,"Raidmax Advenced DK719 Series Computer-Gaming-Chairs, Soft Breathable Fabric XL Size Gaming Chair, Heavy Duty Gas Lift and Metal Base, Foam Padded Armrest and Retractable Footrest","Breathable and Water Repellent Fabric - DK719 is covered with breathable soft and water-repellent fabric, makes you feel extremely comfortable for long gaming sessions.
Ergonomic High back Design - The big size head pillow and ergonomic high-back design with extra thick lumber support is insanely comfortable.
Flat reclining - The reclining back can be able to effortlessly customize your sit position along with a fully adjustable backrest. With foam padded armrest and footrest feel like first class airline coach.
Sturdy and Reliable - BIFNA certified class 4 gas lift with metal base and steel frame support up to 330 lbs. And 360 degree swivel 60mm PU casters move you smoothly.
High Quality - High-density foam, heavy duty steel frame, butterfly metal base, reclining back, retractable footrest, and breathable water-repellent fabric.",179.99,https://www.newegg.com/grey-raidmax-dk719gy-chair/p/358-001R-00055,0,./productsNewgg/Item_933.1.png,./productsNewgg/Item_933.2.png,./productsNewgg/Item_933.3.png,./productsNewgg/Item_933.4.png
934,Gaming Chairs,"KERDOM Ergonomic Gaming Chair with Footrest and Lumbar Support, High-Back Racing-Style PC Chair, Adjustable PU Leather Office Chair Black / White","ERGONOMICAL GAMER CHAIR - The video gamer chair comes with removable head and lumbar pillows, providing essential support for maintaining healthy posture during gaming. When you want to relax, the footrest can be extended for added comfort.
INTERLOCKING ARMREST DESIGN - The video gamer chair features interlocking armrests that automatically adjust with the backrest, ensuring proper elbow support without manual adjustments.
ADJUSTABLE SEAT - Users can adjust the tilt angle of the computer chair up to 155°, which is suitable for various scenarios such as gaming, working and resting. The home office chair can adjust the seat height.
EASY ENTERTAINMENT AND RELAXATION - The headrest and lumbar pillow are adjustable and removable based on your preference, while the retractable footrest offers additional leg support for a reclined experience.
EASY TO ASSEMBLE - Our chairs can be assembled independently, the package comes with the necessary tools and accessories.",99.99,https://www.newegg.com/p/358-05BT-00025,0,./productsNewgg/Item_934.1.png,./productsNewgg/Item_934.2.png,./productsNewgg/Item_934.3.png,./productsNewgg/Item_934.4.png
935,Gaming Chairs,Lorell High-Back Gaming Chair 84395,"For Gaming - Vinyl, Nylon - Blue, Black, Gray
Supports your gaming aspirations with sleek design, playful style and invigorating colors
Contoured cushioning on seat and back to fit your form and need to move as you play
Vinyl upholstery for easy cleaning after long hours of gaming
Padded arms flip up and out of your way as needed
Comfort functions: 360-degree swivel, adjustable seat height, tilt lock and tilt tension adjustment",199.99,https://www.newegg.com/blue-black-gray-lorell-84395-computer-gaming/p/N82E16826837001,0,./productsNewgg/Item_935.1.png,./productsNewgg/Item_935.2.png,./productsNewgg/Item_935.3.png,./productsNewgg/Item_935.4.png
936,PlayStation 4 Accessories,PlayStation DualSense Wireless Controller – Volcanic Red,"Signature comfort: Take control with an evolved, two-tone design that combines an iconic, intuitive layout with enhanced sticks and a reimagined light bar.
Integrated speaker: Select games take on an extra dimension with higher-fidelity sound effects bursting from the controller.
Motion sensor: Bring intuitive motion control to supported games with the built-in accelerometer and gyroscope.
Multi-device connectivity Connect using a USB Type-C cable or Bluetooth technology and easily play on more devices including Windows PC and Mac computers, Android and iOS mobile phones
Elevate PC gaming with advanced features like haptic feedback and adaptive triggers in a range of blockbuster PC titles
Stream games from your PS5 or PS4 console to your PC and other devices via the PS Remote Play App and play with the DualSense controller
Discover more DualSense controller-supported PC games published by PlayStation at https://www.playstation.com/games/pc-games/",119.99,https://www.newegg.com/p/N82E16879966006,4.8,./productsNewgg/Item_936.1.png,./productsNewgg/Item_936.2.png,./productsNewgg/Item_936.3.png,
937,PlayStation 4 Accessories,PlayStation DualSense Wireless Controller - Galactic Purple,"Signature comfort: Take control with an evolved, two-tone design that combines an iconic, intuitive layout with enhanced sticks and a reimagined light bar.
Integrated speaker: Select games take on an extra dimension with higher-fidelity sound effects bursting from the controller.
Motion sensor: Bring intuitive motion control to supported games with the built-in accelerometer and gyroscope.
Multi-device connectivity Connect using a USB Type-C cable or Bluetooth technology and easily play on more devices including Windows PC and Mac computers, Android and iOS mobile phones
Elevate PC gaming with advanced features like haptic feedback and adaptive triggers in a range of blockbuster PC titles
Stream games from your PS5 or PS4 console to your PC and other devices via the PS Remote Play App and play with the DualSense controller
Discover more DualSense controller-supported PC games published by PlayStation at https://www.playstation.com/games/pc-games/",74.99,https://www.newegg.com/p/N82E16879261942,4.8,./productsNewgg/Item_937.1.png,./productsNewgg/Item_937.2.png,./productsNewgg/Item_937.3.png,./productsNewgg/Item_937.4.png
